CoSeLoG_WABO_2.xes.gz	traces	645
CoSeLoG_WABO_2.xes.gz	activities	376
CoSeLoG_WABO_2.xes.gz	precisionTest	online	10	1	0	0.26010101010101006
CoSeLoG_WABO_2.xes.gz	time	online	10	1	0	726
CoSeLoG_WABO_2.xes.gz	memory	online	10	1	0	207856400
CoSeLoG_WABO_2.xes.gz	model	online	10	1	0	→(01_HOOFD_010,⟲(τ,16_LGSV_010,01_HOOFD_011,01_HOOFD_030_1,05_EIND_010,03_GBH_005,01_HOOFD_015,02_DRZ_010,01_HOOFD_030_2,01_HOOFD_020),×(04_BPT_005,τ),×(04_BPT_010,τ),×(04_BPT_020,τ),×(04_BPT_021,τ),×(04_BPT_029,τ),×(04_BPT_030,τ),∧(01_HOOFD_061,01_HOOFD_065_0),⟲(τ,08_AWB45_005,01_HOOFD_200,01_HOOFD_445,01_HOOFD_446,10_UOV_030a,01_HOOFD_440_1a,10_UOV_050_2a,01_HOOFD_465,01_HOOFD_380,11_AH_II_020,10_UOV_039,01_HOOFD_180,01_HOOFD_460,09_AH_I_010,11_AH_II_060,01_HOOFD_460a,10_UOV_010,10_UOV_030,01_HOOFD_210_0,01_HOOFD_440_1,01_HOOFD_440_2,01_HOOFD_110_0,01_HOOFD_459,01_HOOFD_455,01_HOOFD_375,01_HOOFD_330,11_AH_II_035,01_HOOFD_430,11_AH_II_010,01_HOOFD_250_1,01_HOOFD_270,01_HOOFD_250_2,11_AH_II_030,01_HOOFD_450,01_HOOFD_197,01_HOOFD_196,01_HOOFD_195,01_HOOFD_370,10_UOV_050_2,10_UOV_050_3,10_UOV_050_0,11_AH_II_037_1,10_UOV_060),×(→(11_AH_II_036,11_AH_II_037_2),→(13_CRD_010,01_HOOFD_490_1),τ),01_HOOFD_490_2,01_HOOFD_490_1a,01_HOOFD_490_4,01_HOOFD_491,01_HOOFD_494a,01_HOOFD_516a,01_HOOFD_490_5,01_HOOFD_510_2a,01_HOOFD_490_5a,01_HOOFD_500,16_LGSD_010,01_HOOFD_495,01_HOOFD_510_0,01_HOOFD_510_2,01_HOOFD_515,01_HOOFD_510_3,01_HOOFD_516,01_HOOFD_519,01_BB_630,01_BB_770,01_HOOFD_809,01_BB_775,01_HOOFD_810,01_HOOFD_101b,01_HOOFD_814,01_HOOFD_811,01_HOOFD_815,01_HOOFD_820)
CoSeLoG_WABO_2.xes.gz	fitnessTrain	offline	10	1	1	0.1
CoSeLoG_WABO_2.xes.gz	precisionTrain	offline	10	1	1	1.0
CoSeLoG_WABO_2.xes.gz	fitnessTest	offline	10	1	1	0.05
CoSeLoG_WABO_2.xes.gz	precisionTest	offline	10	1	1	1.0
CoSeLoG_WABO_2.xes.gz	time	offline	10	1	1	553
CoSeLoG_WABO_2.xes.gz	memory	offline	10	1	1	215449672
CoSeLoG_WABO_2.xes.gz	model	offline	10	1	1	→(01_HOOFD_010,⟲(τ,16_LGSV_010,01_HOOFD_011,01_HOOFD_030_1,05_EIND_010,03_GBH_005,01_HOOFD_015,02_DRZ_010,01_HOOFD_030_2,01_HOOFD_020),×(04_BPT_005,τ),×(04_BPT_010,τ),×(04_BPT_020,τ),×(04_BPT_021,τ),×(04_BPT_029,τ),×(04_BPT_030,τ),⟲(τ,01_HOOFD_061,01_HOOFD_065_0),⟲(τ,08_AWB45_005,01_HOOFD_200,01_HOOFD_445,01_HOOFD_446,10_UOV_030a,01_HOOFD_440_1a,10_UOV_050_2a,01_HOOFD_465,01_HOOFD_380,11_AH_II_020,10_UOV_039,01_HOOFD_180,01_HOOFD_460,09_AH_I_010,11_AH_II_060,01_HOOFD_460a,10_UOV_010,10_UOV_030,01_HOOFD_210_0,01_HOOFD_440_1,01_HOOFD_440_2,01_HOOFD_110_0,01_HOOFD_459,01_HOOFD_455,01_HOOFD_375,01_HOOFD_330,11_AH_II_035,01_HOOFD_430,11_AH_II_010,01_HOOFD_250_1,01_HOOFD_270,01_HOOFD_250_2,11_AH_II_030,01_HOOFD_450,01_HOOFD_197,01_HOOFD_196,01_HOOFD_195,01_HOOFD_370,10_UOV_050_2,10_UOV_050_3,10_UOV_050_0,11_AH_II_037_1,10_UOV_060),×(→(11_AH_II_036,11_AH_II_037_2),→(13_CRD_010,01_HOOFD_490_1),τ),01_HOOFD_490_2,01_HOOFD_490_1a,01_HOOFD_490_4,01_HOOFD_491,01_HOOFD_494a,01_HOOFD_516a,01_HOOFD_490_5,01_HOOFD_510_2a,01_HOOFD_490_5a,01_HOOFD_500,16_LGSD_010,01_HOOFD_495,01_HOOFD_510_0,01_HOOFD_510_2,01_HOOFD_515,01_HOOFD_510_3,01_HOOFD_516,01_HOOFD_519,01_BB_630,01_BB_770,01_HOOFD_809,01_BB_775,01_HOOFD_810,01_HOOFD_101b,01_HOOFD_814,01_HOOFD_811,01_HOOFD_815,01_HOOFD_820)
CoSeLoG_WABO_2.xes.gz	fitnessTrain	online	10	1	1	0.1
CoSeLoG_WABO_2.xes.gz	precisionTrain	online	10	1	1	1.0
CoSeLoG_WABO_2.xes.gz	fitnessTest	online	10	1	1	0.05
CoSeLoG_WABO_2.xes.gz	precisionTest	online	10	1	1	1.0
CoSeLoG_WABO_2.xes.gz	time	online	10	1	1	501
CoSeLoG_WABO_2.xes.gz	memory	online	10	1	1	223118112
CoSeLoG_WABO_2.xes.gz	model	online	10	1	1	→(01_HOOFD_010,⟲(τ,16_LGSV_010,01_HOOFD_011,01_HOOFD_030_1,05_EIND_010,03_GBH_005,01_HOOFD_015,02_DRZ_010,01_HOOFD_030_2,01_HOOFD_020),×(04_BPT_005,τ),×(04_BPT_010,τ),×(04_BPT_020,τ),×(04_BPT_021,τ),×(04_BPT_029,τ),×(04_BPT_030,τ),⟲(τ,01_HOOFD_061,01_HOOFD_065_0),⟲(τ,08_AWB45_005,01_HOOFD_200,01_HOOFD_445,01_HOOFD_446,10_UOV_030a,01_HOOFD_440_1a,10_UOV_050_2a,01_HOOFD_465,01_HOOFD_380,11_AH_II_020,10_UOV_039,01_HOOFD_180,01_HOOFD_460,09_AH_I_010,11_AH_II_060,01_HOOFD_460a,10_UOV_010,10_UOV_030,01_HOOFD_210_0,01_HOOFD_440_1,01_HOOFD_440_2,01_HOOFD_110_0,01_HOOFD_459,01_HOOFD_455,01_HOOFD_375,01_HOOFD_330,11_AH_II_035,01_HOOFD_430,11_AH_II_010,01_HOOFD_250_1,01_HOOFD_270,01_HOOFD_250_2,11_AH_II_030,01_HOOFD_450,01_HOOFD_197,01_HOOFD_196,01_HOOFD_195,01_HOOFD_370,10_UOV_050_2,10_UOV_050_3,10_UOV_050_0,11_AH_II_037_1,10_UOV_060),×(→(11_AH_II_036,11_AH_II_037_2),→(13_CRD_010,01_HOOFD_490_1),τ),01_HOOFD_490_2,01_HOOFD_490_1a,01_HOOFD_490_4,01_HOOFD_491,01_HOOFD_494a,01_HOOFD_516a,01_HOOFD_490_5,01_HOOFD_510_2a,01_HOOFD_490_5a,01_HOOFD_500,16_LGSD_010,01_HOOFD_495,01_HOOFD_510_0,01_HOOFD_510_2,01_HOOFD_515,01_HOOFD_510_3,01_HOOFD_516,01_HOOFD_519,01_BB_630,01_BB_770,01_HOOFD_809,01_BB_775,01_HOOFD_810,01_HOOFD_101b,01_HOOFD_814,01_HOOFD_811,01_HOOFD_815,01_HOOFD_820)
CoSeLoG_WABO_2.xes.gz	fitnessTrain	offline	10	1	2	0.1
CoSeLoG_WABO_2.xes.gz	precisionTrain	offline	10	1	2	1.0
CoSeLoG_WABO_2.xes.gz	fitnessTest	offline	10	1	2	0.05
CoSeLoG_WABO_2.xes.gz	precisionTest	offline	10	1	2	1.0
CoSeLoG_WABO_2.xes.gz	time	offline	10	1	2	589
CoSeLoG_WABO_2.xes.gz	memory	offline	10	1	2	227394688
CoSeLoG_WABO_2.xes.gz	model	offline	10	1	2	→(01_HOOFD_010,⟲(τ,16_LGSV_010,01_HOOFD_011,04_BPT_029,01_HOOFD_030_1,04_BPT_005,01_HOOFD_015,01_HOOFD_061,01_HOOFD_030_2,01_HOOFD_020,01_HOOFD_065_0,05_EIND_010,03_GBH_005,02_DRZ_010,04_BPT_021,04_BPT_010,04_BPT_030,04_BPT_020),⟲(τ,08_AWB45_005,01_HOOFD_200,01_HOOFD_445,01_HOOFD_446,10_UOV_030a,01_HOOFD_440_1a,10_UOV_050_2a,01_HOOFD_465,01_HOOFD_380,11_AH_II_020,10_UOV_039,01_HOOFD_180,01_HOOFD_460,09_AH_I_010,11_AH_II_060,01_HOOFD_460a,10_UOV_010,10_UOV_030,01_HOOFD_210_0,01_HOOFD_440_1,01_HOOFD_440_2,01_HOOFD_110_0,01_HOOFD_459,01_HOOFD_455,01_HOOFD_375,01_HOOFD_330,11_AH_II_035,01_HOOFD_430,11_AH_II_010,01_HOOFD_250_1,01_HOOFD_270,01_HOOFD_250_2,11_AH_II_030,01_HOOFD_450,01_HOOFD_197,01_HOOFD_196,01_HOOFD_195,01_HOOFD_370,10_UOV_050_2,10_UOV_050_3,10_UOV_050_0,11_AH_II_037_1,10_UOV_060),×(→(11_AH_II_036,11_AH_II_037_2),→(13_CRD_010,01_HOOFD_490_1),τ),01_HOOFD_490_2,01_HOOFD_490_1a,01_HOOFD_490_4,01_HOOFD_491,01_HOOFD_494a,01_HOOFD_516a,01_HOOFD_490_5,01_HOOFD_510_2a,01_HOOFD_490_5a,01_HOOFD_500,16_LGSD_010,01_HOOFD_495,01_HOOFD_510_0,01_HOOFD_510_2,01_HOOFD_515,01_HOOFD_510_3,01_HOOFD_516,01_HOOFD_519,01_BB_630,01_BB_770,01_HOOFD_809,01_BB_775,01_HOOFD_810,01_HOOFD_101b,01_HOOFD_814,01_HOOFD_811,01_HOOFD_815,01_HOOFD_820)
CoSeLoG_WABO_2.xes.gz	fitnessTrain	online	10	1	2	0.1
CoSeLoG_WABO_2.xes.gz	precisionTrain	online	10	1	2	1.0
CoSeLoG_WABO_2.xes.gz	fitnessTest	online	10	1	2	0.05
CoSeLoG_WABO_2.xes.gz	precisionTest	online	10	1	2	1.0
CoSeLoG_WABO_2.xes.gz	time	online	10	1	2	616
CoSeLoG_WABO_2.xes.gz	memory	online	10	1	2	236080616
CoSeLoG_WABO_2.xes.gz	model	online	10	1	2	→(01_HOOFD_010,⟲(τ,16_LGSV_010,01_HOOFD_011,04_BPT_029,01_HOOFD_030_1,04_BPT_005,01_HOOFD_015,01_HOOFD_061,01_HOOFD_030_2,01_HOOFD_020,01_HOOFD_065_0,05_EIND_010,03_GBH_005,02_DRZ_010,04_BPT_021,04_BPT_010,04_BPT_030,04_BPT_020),⟲(τ,08_AWB45_005,01_HOOFD_200,01_HOOFD_445,01_HOOFD_446,10_UOV_030a,01_HOOFD_440_1a,10_UOV_050_2a,01_HOOFD_465,01_HOOFD_380,11_AH_II_020,10_UOV_039,01_HOOFD_180,01_HOOFD_460,09_AH_I_010,11_AH_II_060,01_HOOFD_460a,10_UOV_010,10_UOV_030,01_HOOFD_210_0,01_HOOFD_440_1,01_HOOFD_440_2,01_HOOFD_110_0,01_HOOFD_459,01_HOOFD_455,01_HOOFD_375,01_HOOFD_330,11_AH_II_035,01_HOOFD_430,11_AH_II_010,01_HOOFD_250_1,01_HOOFD_270,01_HOOFD_250_2,11_AH_II_030,01_HOOFD_450,01_HOOFD_197,01_HOOFD_196,01_HOOFD_195,01_HOOFD_370,10_UOV_050_2,10_UOV_050_3,10_UOV_050_0,11_AH_II_037_1,10_UOV_060),×(→(11_AH_II_036,11_AH_II_037_2),→(13_CRD_010,01_HOOFD_490_1),τ),01_HOOFD_490_2,01_HOOFD_490_1a,01_HOOFD_490_4,01_HOOFD_491,01_HOOFD_494a,01_HOOFD_516a,01_HOOFD_490_5,01_HOOFD_510_2a,01_HOOFD_490_5a,01_HOOFD_500,16_LGSD_010,01_HOOFD_495,01_HOOFD_510_0,01_HOOFD_510_2,01_HOOFD_515,01_HOOFD_510_3,01_HOOFD_516,01_HOOFD_519,01_BB_630,01_BB_770,01_HOOFD_809,01_BB_775,01_HOOFD_810,01_HOOFD_101b,01_HOOFD_814,01_HOOFD_811,01_HOOFD_815,01_HOOFD_820)
CoSeLoG_WABO_2.xes.gz	fitnessTrain	offline	10	1	3	0.1
CoSeLoG_WABO_2.xes.gz	precisionTrain	offline	10	1	3	1.0
CoSeLoG_WABO_2.xes.gz	fitnessTest	offline	10	1	3	0.05
CoSeLoG_WABO_2.xes.gz	precisionTest	offline	10	1	3	1.0
CoSeLoG_WABO_2.xes.gz	time	offline	10	1	3	354
CoSeLoG_WABO_2.xes.gz	memory	offline	10	1	3	241394296
CoSeLoG_WABO_2.xes.gz	model	offline	10	1	3	→(01_HOOFD_010,⟲(τ,16_LGSV_010,01_HOOFD_011,04_BPT_029,01_HOOFD_030_1,04_BPT_005,01_HOOFD_015,01_HOOFD_061,01_HOOFD_030_2,01_HOOFD_020,01_HOOFD_065_0,05_EIND_010,03_GBH_005,02_DRZ_010,04_BPT_021,04_BPT_010,04_BPT_030,04_BPT_020),⟲(τ,08_AWB45_005,01_HOOFD_200,01_HOOFD_445,01_HOOFD_446,10_UOV_030a,01_HOOFD_440_1a,10_UOV_050_2a,01_HOOFD_465,01_HOOFD_380,11_AH_II_020,10_UOV_039,01_HOOFD_180,01_HOOFD_460,09_AH_I_010,11_AH_II_060,01_HOOFD_460a,10_UOV_010,10_UOV_030,01_HOOFD_210_0,01_HOOFD_440_1,01_HOOFD_440_2,01_HOOFD_110_0,01_HOOFD_459,01_HOOFD_455,01_HOOFD_375,01_HOOFD_330,11_AH_II_035,01_HOOFD_430,11_AH_II_010,01_HOOFD_250_1,01_HOOFD_270,01_HOOFD_250_2,11_AH_II_030,01_HOOFD_450,01_HOOFD_197,01_HOOFD_196,01_HOOFD_195,01_HOOFD_370,10_UOV_050_2,10_UOV_050_3,10_UOV_050_0,11_AH_II_037_1,10_UOV_060),×(→(11_AH_II_036,11_AH_II_037_2),→(13_CRD_010,01_HOOFD_490_1),τ),01_HOOFD_490_2,01_HOOFD_490_1a,01_HOOFD_490_4,01_HOOFD_491,01_HOOFD_494a,01_HOOFD_516a,01_HOOFD_490_5,01_HOOFD_510_2a,01_HOOFD_490_5a,01_HOOFD_500,16_LGSD_010,01_HOOFD_495,01_HOOFD_510_0,01_HOOFD_510_2,01_HOOFD_515,01_HOOFD_510_3,01_HOOFD_516,01_HOOFD_519,01_BB_630,01_BB_770,01_HOOFD_809,01_BB_775,01_HOOFD_810,01_HOOFD_101b,01_HOOFD_814,01_HOOFD_811,01_HOOFD_815,01_HOOFD_820)
CoSeLoG_WABO_2.xes.gz	fitnessTrain	online	10	1	3	0.1
CoSeLoG_WABO_2.xes.gz	precisionTrain	online	10	1	3	1.0
CoSeLoG_WABO_2.xes.gz	fitnessTest	online	10	1	3	0.05
CoSeLoG_WABO_2.xes.gz	precisionTest	online	10	1	3	1.0
CoSeLoG_WABO_2.xes.gz	time	online	10	1	3	1
CoSeLoG_WABO_2.xes.gz	memory	online	10	1	3	103063792
CoSeLoG_WABO_2.xes.gz	model	online	10	1	3	→(01_HOOFD_010,⟲(τ,16_LGSV_010,01_HOOFD_011,04_BPT_029,01_HOOFD_030_1,04_BPT_005,01_HOOFD_015,01_HOOFD_061,01_HOOFD_030_2,01_HOOFD_020,01_HOOFD_065_0,05_EIND_010,03_GBH_005,02_DRZ_010,04_BPT_021,04_BPT_010,04_BPT_030,04_BPT_020),⟲(τ,08_AWB45_005,01_HOOFD_200,01_HOOFD_445,01_HOOFD_446,10_UOV_030a,01_HOOFD_440_1a,10_UOV_050_2a,01_HOOFD_465,01_HOOFD_380,11_AH_II_020,10_UOV_039,01_HOOFD_180,01_HOOFD_460,09_AH_I_010,11_AH_II_060,01_HOOFD_460a,10_UOV_010,10_UOV_030,01_HOOFD_210_0,01_HOOFD_440_1,01_HOOFD_440_2,01_HOOFD_110_0,01_HOOFD_459,01_HOOFD_455,01_HOOFD_375,01_HOOFD_330,11_AH_II_035,01_HOOFD_430,11_AH_II_010,01_HOOFD_250_1,01_HOOFD_270,01_HOOFD_250_2,11_AH_II_030,01_HOOFD_450,01_HOOFD_197,01_HOOFD_196,01_HOOFD_195,01_HOOFD_370,10_UOV_050_2,10_UOV_050_3,10_UOV_050_0,11_AH_II_037_1,10_UOV_060),×(→(11_AH_II_036,11_AH_II_037_2),→(13_CRD_010,01_HOOFD_490_1),τ),01_HOOFD_490_2,01_HOOFD_490_1a,01_HOOFD_490_4,01_HOOFD_491,01_HOOFD_494a,01_HOOFD_516a,01_HOOFD_490_5,01_HOOFD_510_2a,01_HOOFD_490_5a,01_HOOFD_500,16_LGSD_010,01_HOOFD_495,01_HOOFD_510_0,01_HOOFD_510_2,01_HOOFD_515,01_HOOFD_510_3,01_HOOFD_516,01_HOOFD_519,01_BB_630,01_BB_770,01_HOOFD_809,01_BB_775,01_HOOFD_810,01_HOOFD_101b,01_HOOFD_814,01_HOOFD_811,01_HOOFD_815,01_HOOFD_820)
CoSeLoG_WABO_2.xes.gz	fitnessTrain	offline	10	1	4	1.0
CoSeLoG_WABO_2.xes.gz	precisionTrain	offline	10	1	4	1.0
CoSeLoG_WABO_2.xes.gz	fitnessTest	offline	10	1	4	0.85
CoSeLoG_WABO_2.xes.gz	precisionTest	offline	10	1	4	1.0
CoSeLoG_WABO_2.xes.gz	time	offline	10	1	4	3
CoSeLoG_WABO_2.xes.gz	memory	offline	10	1	4	103043632
CoSeLoG_WABO_2.xes.gz	model	offline	10	1	4	→(01_HOOFD_010,⟲(τ,16_LGSV_010,01_HOOFD_011,01_HOOFD_030_1,04_BPT_029,04_BPT_005,01_HOOFD_015,01_HOOFD_061,01_HOOFD_030_2,01_HOOFD_020,01_HOOFD_065_0,05_EIND_010,03_GBH_005,02_DRZ_010,04_BPT_010,04_BPT_021,04_BPT_030,04_BPT_020),×(01_HOOFD_180,τ),×(08_AWB45_005,τ),×(01_HOOFD_196,τ),×(01_HOOFD_200,τ),×(01_HOOFD_330,τ),×(09_AH_I_010,τ),×(01_HOOFD_380,τ),×(01_HOOFD_430,τ),×(11_AH_II_010,τ),×(11_AH_II_020,τ),×(11_AH_II_030,τ),×(01_HOOFD_110_0,τ),×(01_HOOFD_250_1,τ),×(01_HOOFD_250_2,τ),×(11_AH_II_035,τ),×(11_AH_II_060,τ),×(01_HOOFD_375,τ),×(11_AH_II_037_1,τ),×(01_HOOFD_195,τ),×(01_HOOFD_370,τ),×(11_AH_II_036,τ),×(11_AH_II_037_2,τ))
CoSeLoG_WABO_2.xes.gz	fitnessTrain	online	10	1	4	1.0
CoSeLoG_WABO_2.xes.gz	precisionTrain	online	10	1	4	1.0
CoSeLoG_WABO_2.xes.gz	fitnessTest	online	10	1	4	0.85
CoSeLoG_WABO_2.xes.gz	precisionTest	online	10	1	4	1.0
CoSeLoG_WABO_2.xes.gz	time	online	10	1	4	7
CoSeLoG_WABO_2.xes.gz	memory	online	10	1	4	103175488
CoSeLoG_WABO_2.xes.gz	model	online	10	1	4	→(01_HOOFD_010,⟲(τ,16_LGSV_010,01_HOOFD_011,01_HOOFD_030_1,04_BPT_029,04_BPT_005,01_HOOFD_015,01_HOOFD_061,01_HOOFD_030_2,01_HOOFD_020,01_HOOFD_065_0,05_EIND_010,03_GBH_005,02_DRZ_010,04_BPT_010,04_BPT_021,04_BPT_030,04_BPT_020),×(01_HOOFD_180,τ),×(08_AWB45_005,τ),×(01_HOOFD_196,τ),×(01_HOOFD_200,τ),×(01_HOOFD_330,τ),×(09_AH_I_010,τ),×(01_HOOFD_380,τ),×(01_HOOFD_430,τ),×(11_AH_II_010,τ),×(11_AH_II_020,τ),×(11_AH_II_030,τ),×(01_HOOFD_110_0,τ),×(01_HOOFD_250_1,τ),×(01_HOOFD_250_2,τ),×(11_AH_II_035,τ),×(11_AH_II_060,τ),×(01_HOOFD_375,τ),×(11_AH_II_037_1,τ),×(01_HOOFD_195,τ),×(01_HOOFD_370,τ),×(11_AH_II_036,τ),×(11_AH_II_037_2,τ))
CoSeLoG_WABO_2.xes.gz	fitnessTrain	offline	10	1	5	1.0
CoSeLoG_WABO_2.xes.gz	precisionTrain	offline	10	1	5	1.0
CoSeLoG_WABO_2.xes.gz	fitnessTest	offline	10	1	5	0.95
CoSeLoG_WABO_2.xes.gz	precisionTest	offline	10	1	5	1.0
CoSeLoG_WABO_2.xes.gz	time	offline	10	1	5	5
CoSeLoG_WABO_2.xes.gz	memory	offline	10	1	5	103221800
CoSeLoG_WABO_2.xes.gz	model	offline	10	1	5	→(⟲(τ,16_LGSV_010,01_HOOFD_011,01_HOOFD_030_1,04_BPT_029,04_BPT_005,01_HOOFD_015,01_HOOFD_061,01_HOOFD_030_2,01_HOOFD_010,01_HOOFD_020,01_HOOFD_065_0,05_EIND_010,03_GBH_005,02_DRZ_010,04_BPT_010,04_BPT_021,04_BPT_030,04_BPT_020),×(01_HOOFD_180,τ),×(08_AWB45_005,τ),×(01_HOOFD_196,τ),×(01_HOOFD_200,τ),×(01_HOOFD_330,τ),×(09_AH_I_010,τ),×(01_HOOFD_380,τ),×(01_HOOFD_430,τ),×(11_AH_II_010,τ),×(11_AH_II_020,τ),×(11_AH_II_030,τ),×(01_HOOFD_110_0,τ),×(01_HOOFD_250_1,τ),×(01_HOOFD_250_2,τ),×(11_AH_II_035,τ),×(11_AH_II_060,τ),×(01_HOOFD_375,τ),×(11_AH_II_037_1,τ),×(01_HOOFD_195,τ),×(01_HOOFD_370,τ),×(11_AH_II_036,τ),×(11_AH_II_037_2,τ))
CoSeLoG_WABO_2.xes.gz	fitnessTrain	online	10	1	5	1.0
CoSeLoG_WABO_2.xes.gz	precisionTrain	online	10	1	5	1.0
CoSeLoG_WABO_2.xes.gz	fitnessTest	online	10	1	5	0.95
CoSeLoG_WABO_2.xes.gz	precisionTest	online	10	1	5	1.0
CoSeLoG_WABO_2.xes.gz	time	online	10	1	5	9
CoSeLoG_WABO_2.xes.gz	memory	online	10	1	5	103339128
CoSeLoG_WABO_2.xes.gz	model	online	10	1	5	→(⟲(τ,16_LGSV_010,01_HOOFD_011,01_HOOFD_030_1,04_BPT_029,04_BPT_005,01_HOOFD_015,01_HOOFD_061,01_HOOFD_030_2,01_HOOFD_010,01_HOOFD_020,01_HOOFD_065_0,05_EIND_010,03_GBH_005,02_DRZ_010,04_BPT_010,04_BPT_021,04_BPT_030,04_BPT_020),×(01_HOOFD_180,τ),×(08_AWB45_005,τ),×(01_HOOFD_196,τ),×(01_HOOFD_200,τ),×(01_HOOFD_330,τ),×(09_AH_I_010,τ),×(01_HOOFD_380,τ),×(01_HOOFD_430,τ),×(11_AH_II_010,τ),×(11_AH_II_020,τ),×(11_AH_II_030,τ),×(01_HOOFD_110_0,τ),×(01_HOOFD_250_1,τ),×(01_HOOFD_250_2,τ),×(11_AH_II_035,τ),×(11_AH_II_060,τ),×(01_HOOFD_375,τ),×(11_AH_II_037_1,τ),×(01_HOOFD_195,τ),×(01_HOOFD_370,τ),×(11_AH_II_036,τ),×(11_AH_II_037_2,τ))
CoSeLoG_WABO_2.xes.gz	fitnessTrain	offline	10	1	6	1.0
CoSeLoG_WABO_2.xes.gz	precisionTrain	offline	10	1	6	1.0
CoSeLoG_WABO_2.xes.gz	fitnessTest	offline	10	1	6	0.9
CoSeLoG_WABO_2.xes.gz	precisionTest	offline	10	1	6	1.0
CoSeLoG_WABO_2.xes.gz	time	offline	10	1	6	9
CoSeLoG_WABO_2.xes.gz	memory	offline	10	1	6	103346392
CoSeLoG_WABO_2.xes.gz	model	offline	10	1	6	→(⟲(τ,16_LGSV_010,01_HOOFD_011,01_HOOFD_030_1,04_BPT_029,04_BPT_005,01_HOOFD_015,01_HOOFD_061,01_HOOFD_030_2,01_HOOFD_010,01_HOOFD_020,01_HOOFD_065_0,05_EIND_010,03_GBH_005,02_DRZ_010,04_BPT_010,04_BPT_021,04_BPT_030,04_BPT_020),×(01_HOOFD_180,τ),×(08_AWB45_005,τ),×(01_HOOFD_196,τ),×(01_HOOFD_200,τ),×(01_HOOFD_330,τ),×(09_AH_I_010,τ),×(01_HOOFD_380,τ),×(01_HOOFD_430,τ),×(11_AH_II_010,τ),×(11_AH_II_020,τ),×(11_AH_II_030,τ),×(01_HOOFD_110_0,τ),×(01_HOOFD_250_1,τ),×(01_HOOFD_250_2,τ),×(11_AH_II_035,τ),×(11_AH_II_060,τ),×(01_HOOFD_375,τ),×(11_AH_II_037_1,τ),×(01_HOOFD_195,τ),×(01_HOOFD_370,τ),×(11_AH_II_036,τ),×(11_AH_II_037_2,τ))
CoSeLoG_WABO_2.xes.gz	fitnessTrain	online	10	1	6	1.0
CoSeLoG_WABO_2.xes.gz	precisionTrain	online	10	1	6	1.0
CoSeLoG_WABO_2.xes.gz	fitnessTest	online	10	1	6	0.9
CoSeLoG_WABO_2.xes.gz	precisionTest	online	10	1	6	1.0
